date,open,high,low,close,volume,ticker,avg_sentiment,num_articles,sentiment_ma3,sentiment_lag1,log_article_count,sentiment_volatility,sentiment_close_corr
2024-05-20,189.325,191.9199,189.01,191.04,44361275,AAPL,-0.5703308628155634,26.0,-0.697299426049573,-0.7779895916129603,3.295836866004329,0.3206993784258518,-0.28658511439241674
2024-05-21,191.09,192.73,190.9201,192.35,42309401,AAPL,-0.6574844034279094,51.0,-0.6686016192854778,-0.5703308628155634,3.9512437185814275,0.26135756632011437,0.04811877582489172
2024-05-22,192.265,192.8231,190.27,190.9,34648547,AAPL,-0.680671918504643,53.0,-0.6361623949160387,-0.6574844034279094,3.9889840465642745,0.11615958332966334,0.6412448886763815
2024-05-23,190.98,191.0,186.625,186.88,51005924,AAPL,-0.5940917347158704,42.0,-0.6440826855494742,-0.680671918504643,3.7612001156935624,0.10660967066567421,-0.16924133135089597
2024-05-24,188.82,190.58,188.0404,189.98,36326975,AAPL,-0.5884350465565193,41.0,-0.621066233259011,-0.5940917347158704,3.7376696182833684,0.08045556400202424,-0.44281414894830246
2024-05-28,191.51,193.0,189.1,189.99,52280051,AAPL,-0.42564386036247015,64.0,-0.5360568805449533,-0.5884350465565193,4.174387269895637,0.10928704809060429,-0.28658478988705116
2024-05-29,189.61,192.247,189.51,190.29,53068016,AAPL,-0.6370474602494921,70.0,-0.5503754557228272,-0.42564386036247015,4.2626798770413155,0.08399179995991654,-0.12309846362134265
2024-05-30,190.76,192.18,190.63,191.29,49947941,AAPL,-0.6730711443244286,53.0,-0.5785874883121304,-0.6370474602494921,3.9889840465642745,0.08816450839273228,-0.15871617117007386
2024-05-31,191.44,192.57,189.91,192.25,75158277,AAPL,-0.6442037992179394,40.0,-0.6514408012639534,-0.6730711443244286,3.713572066704308,0.08705973665248662,-0.5891578130317879
2024-06-03,192.9,194.99,192.52,194.03,50080539,AAPL,-0.6834189549088479,40.0,-0.6668979661504052,-0.6442037992179394,3.713572066704308,0.08745684008867687,-0.6358630441506232
2024-06-04,194.635,195.32,193.0342,194.35,47471445,AAPL,-0.8059947987397512,42.0,-0.7112058509555128,-0.6834189549088479,3.7612001156935624,0.11481634442890752,-0.7410251685033046
2024-06-05,195.4,196.9,194.87,195.87,54156785,AAPL,-0.49704280743996304,48.0,-0.6621521870295207,-0.8059947987397512,3.8918202981106265,0.12589814495469842,0.3245073484139428
2024-06-06,195.685,196.5,194.17,194.48,41181753,AAPL,-0.4525505682778737,63.0,-0.5851960581525293,-0.49704280743996304,4.1588830833596715,0.11906616314941731,0.37965630820690227
2024-06-07,194.65,196.94,194.14,196.89,53103912,AAPL,0.0,0.0,-0.3165311252392789,-0.4525505682778737,0.0,0.2648587521182046,0.8653768798303266
2024-06-10,196.9,197.3,192.15,193.12,97262077,AAPL,-0.45588841708377004,64.0,-0.3028129951205479,0.0,4.174387269895637,0.25886215661740297,0.6276902292650257
2024-06-11,193.65,207.16,193.63,207.15,172373296,AAPL,-0.6087607705593109,100.0,-0.3548830625476937,-0.45588841708377004,4.61512051684126,0.2560300602750032,-0.3251367607711797
2024-06-12,207.37,220.2,206.9,213.07,198134293,AAPL,-0.28634985960446874,65.0,-0.4503330157491832,-0.6087607705593109,4.189654742026425,0.2527197438408018,-0.09413728857711258
2024-06-13,214.74,216.75,211.6,214.24,97862729,AAPL,0.0,0.0,-0.29837021005459324,-0.28634985960446874,0.0,0.2436425296764326,0.15986770051177873
2024-06-14,213.85,215.17,211.3,212.49,70122748,AAPL,-0.5752396002048399,41.0,-0.2871964866031029,0.0,3.7376696182833684,0.2542131340254074,0.37653927751226984
2024-06-17,213.37,218.95,212.72,216.67,93728300,AAPL,-0.6404927534572149,59.0,-0.4052441178873516,-0.5752396002048399,4.0943445622221,0.27700576049537556,0.23382097308539332
2024-06-18,217.59,218.63,213.0,214.29,79943254,AAPL,-0.57667667740657,81.0,-0.5974696770228749,-0.6404927534572149,4.406719247264253,0.2318527707118947,-0.2461442920724692
2024-06-20,213.93,214.24,208.85,209.68,86172451,AAPL,-0.5879827056612287,14.0,-0.6017173788416712,-0.57667667740657,2.70805020110221,0.2378006463316404,0.10078506791200173
2024-06-21,210.39,211.89,207.11,207.49,246421353,AAPL,-0.7531309127807617,73.0,-0.6392634319495202,-0.5879827056612287,4.30406509320417,0.25749560512403674,0.5055719889030618
2024-06-24,207.72,212.7,206.59,208.14,80727006,AAPL,-0.7712712097034026,89.0,-0.7041282760484644,-0.7531309127807617,4.499809670330265,0.2592535802683716,0.6401612124696603
2024-06-25,209.15,211.38,208.61,209.07,56713868,AAPL,-0.6476869486710605,34.0,-0.7240296903850748,-0.7712712097034026,3.5553480614894135,0.081903522540101,0.7728696198200111
2024-06-26,211.5,214.86,210.64,213.25,66213186,AAPL,-0.6474948553811937,63.0,-0.6888176712518855,-0.6476869486710605,4.1588830833596715,0.07513236543056623,0.5662815427569585
2024-06-27,214.69,215.7395,212.35,214.1,49772707,AAPL,-0.6579188130936533,53.0,-0.6510335390486358,-0.6474948553811937,3.9889840465642745,0.07463921147884596,0.7367444894779073
2024-06-28,215.77,216.07,210.3,210.62,82542718,AAPL,-0.5537670488158862,60.0,-0.6197269057635778,-0.6579188130936533,4.110873864173311,0.07941328710793714,0.3604312447496304
2024-07-01,212.09,217.51,211.92,216.75,60402929,AAPL,-0.1865483366307758,21.0,-0.4660780661801051,-0.5537670488158862,3.091042453358316,0.1973582645971053,0.6717267978293965
2024-07-02,216.15,220.38,215.1,220.27,58046178,AAPL,-0.665907154083252,25.0,-0.46874084650997133,-0.1865483366307758,3.258096538021482,0.18883572052723888,0.10336115960585517
2024-07-03,220.0,221.55,219.03,221.55,37369801,AAPL,-0.25521603865282877,28.0,-0.36922384312228546,-0.665907154083252,3.367295829986474,0.206243204208416,0.33316340367654834
2024-07-05,221.65,226.45,221.65,226.34,60412408,AAPL,-0.31052493386798435,27.0,-0.4105493755346883,-0.25521603865282877,3.332204510175204,0.20980187697830419,0.31040410029353066
2024-07-08,227.09,227.85,223.25,227.82,59085861,AAPL,-0.4062144060929616,30.0,-0.3239851262045916,-0.31052493386798435,3.4339872044851463,0.19471275989189082,-0.13902448364695655
2024-07-09,227.93,229.4,226.3721,228.68,48169822,AAPL,-0.16113242387771606,25.0,-0.29262392127955394,-0.4062144060929616,3.258096538021482,0.1898545981525733,0.5994069918792718
2024-07-10,229.3,233.08,229.25,232.98,62627687,AAPL,-0.13963036026273454,7.0,-0.23565906341113738,-0.16113242387771606,2.0794415416798357,0.1848735141759108,0.4197284531991028
2024-07-11,231.39,232.39,225.77,227.57,64710617,AAPL,-0.19164184782956098,37.0,-0.16413487732333717,-0.13963036026273454,3.6375861597263857,0.18434531251569086,0.5950732864996259
2024-07-12,228.92,232.64,228.68,230.54,53046527,AAPL,-0.48751632286154706,23.0,-0.2729295103179475,-0.19164184782956098,3.1780538303479458,0.13049264899275864,0.15106432382254478
2024-07-15,236.48,237.23,233.09,234.4,62631252,AAPL,0.036764868668147495,35.0,-0.2141311006743201,-0.48751632286154706,3.58351893845611,0.17750072569948444,0.4376392511052646
2024-07-16,235.0,236.27,232.33,234.82,43234278,AAPL,-0.6695922389626503,28.0,-0.3734478977186832,0.036764868668147495,3.367295829986474,0.24230106515182168,-0.0835365264752913
2024-07-17,229.45,231.4599,226.64,228.88,57345884,AAPL,-0.6213083756821496,56.0,-0.4180452486588841,-0.6695922389626503,4.04305126783455,0.27159628235534905,0.05967074566485566
2024-07-18,230.28,230.44,222.27,224.18,66034585,AAPL,-0.6719061570508139,70.0,-0.6542689238985379,-0.6213083756821496,4.2626798770413155,0.2900527668279472,0.5032076489382817
2024-07-19,224.82,226.8,223.275,224.31,49151453,AAPL,-0.7922269821166992,20.0,-0.6951471716165541,-0.6719061570508139,3.044522437723423,0.3000776766211226,0.6112162376795441
2024-07-22,227.01,227.78,223.09,223.96,48201835,AAPL,-0.6279418806771975,37.0,-0.6973583399482369,-0.7922269821166992,3.6375861597263857,0.27299466971808856,0.2383739558205404
2024-07-23,224.365,226.94,222.68,225.01,39960260,AAPL,-0.6753375183452259,55.0,-0.6985021270463742,-0.6279418806771975,4.02535169073515,0.27531664653908366,0.4278261833373908
2024-07-24,224.0,224.8,217.13,218.54,61777576,AAPL,-0.5116683296362559,75.0,-0.6049825762195598,-0.6753375183452259,4.330733340286331,0.08378804975474882,-0.8015091149517123
2024-07-25,218.93,220.85,214.62,217.49,51391199,AAPL,0.0,0.0,-0.3956686159938272,-0.5116683296362559,0.0,0.25949018238748855,-0.8407396482350589
2024-07-26,218.7,219.49,216.01,217.96,41601345,AAPL,-0.49686940759420395,40.0,-0.3361792457434866,0.0,3.713572066704308,0.2586272387290821,-0.7081638425274754
2024-07-29,216.96,219.3,215.75,218.24,36311778,AAPL,-0.5805574320767024,73.0,-0.35914227989030206,-0.49686940759420395,4.30406509320417,0.2530731719438151,-0.5619654719079387
2024-07-30,219.19,220.325,216.12,218.8,41643840,AAPL,-0.6838324467341105,69.0,-0.5870864288016723,-0.5805574320767024,4.248495242049359,0.23689397940410498,-0.8798546767097577
2024-07-31,221.44,223.82,220.63,222.08,50036262,AAPL,0.0,0.0,-0.4214632929369376,-0.6838324467341105,0.0,0.2965596417756857,0.39201677418534425
2024-08-01,224.37,224.48,217.02,218.36,62500996,AAPL,-0.7734985709190368,5.0,-0.48577700588438244,0.0,1.791759469228055,0.3124743725190917,0.8828471689595143
2024-08-02,219.15,225.6,217.71,219.86,105568560,AAPL,-0.6654525328707951,93.0,-0.4796503679299439,-0.7734985709190368,4.543294782270004,0.3239420118212176,0.8938979645081336
2024-08-05,199.09,213.5,196.0,209.27,119548589,AAPL,-0.7861365819279151,79.0,-0.741695895239249,-0.6654525328707951,4.382026634673881,0.27097150493453964,0.5946762063707863
2024-08-06,205.3,209.99,201.07,207.23,69660488,AAPL,-0.4126888459379023,33.0,-0.6214259869122041,-0.7861365819279151,3.5263605246161616,0.27654169525984595,0.3206593400485977
2024-08-07,206.9,213.64,206.39,209.82,63516417,AAPL,-0.7454047286510468,50.0,-0.6480767188389547,-0.4126888459379023,3.9318256327243257,0.28570439817471477,-0.3746530522992128
2024-08-08,213.11,214.2,208.83,213.31,47161149,AAPL,-0.7015766871196253,54.0,-0.6198900872361914,-0.7454047286510468,4.007333185232471,0.28684525299021335,-0.25684506017140074
2024-08-09,212.1,216.78,211.97,216.24,42201646,AAPL,-0.764985846436542,46.0,-0.737322420735738,-0.7015766871196253,3.8501476017100584,0.13069634058122426,-0.5631393865188149
2024-08-12,216.07,219.5099,215.6,217.53,38028092,AAPL,0.0,0.0,-0.48885417785205565,-0.764985846436542,0.0,0.28592222879399304,0.2841991186784357
2024-08-13,219.01,221.89,219.01,221.27,44155331,AAPL,-0.6133713636260766,52.0,-0.45945240335420606,0.0,3.970291913552122,0.2840700851882813,0.3674871298981724
2024-08-14,220.57,223.03,219.7,221.72,41960574,AAPL,-0.6108365453464885,71.0,-0.4080693029908549,-0.6133713636260766,4.276666119016055,0.26970619751925123,0.09123774890770033
2024-08-15,224.6,225.35,222.76,224.72,46414013,AAPL,-0.614291461450713,42.0,-0.612833123474426,-0.6108365453464885,3.7612001156935624,0.2633080704155552,-0.2654280625704585
2024-08-16,223.92,226.8271,223.6501,226.05,44340240,AAPL,-0.6895845234394073,33.0,-0.6382375100788695,-0.614291461450713,3.5263605246161616,0.25821170614513095,-0.845016489933265
2024-08-19,225.72,225.99,223.04,225.89,40687813,AAPL,-0.6976544552523157,46.0,-0.667176813380812,-0.6895845234394073,3.8501476017100584,0.257884326703495,-0.8208876763896593
2024-08-20,225.77,227.17,225.45,226.51,30299033,AAPL,-0.47474563121795654,20.0,-0.6206615366365599,-0.6976544552523157,3.044522437723423,0.24430367959809154,0.06601160168285121
2024-08-21,226.52,227.98,225.05,226.4,34765480,AAPL,-0.5508358073540223,39.0,-0.5744119646080981,-0.47474563121795654,3.6888794541139363,0.07723533124753573,0.39217004094092045
2024-08-22,227.79,228.34,223.9,224.53,43695321,AAPL,-0.7097485546142824,31.0,-0.578443331062087,-0.5508358073540223,3.4657359027997265,0.08652324690700426,0.7031056726089886
2024-08-23,225.6589,228.22,224.33,226.84,38677250,AAPL,-0.600899796228151,37.0,-0.6204947193988185,-0.7097485546142824,3.6375861597263857,0.08680075759675147,0.7102399297720674
2024-08-26,226.76,227.28,223.8905,227.18,30602208,AAPL,-0.694014219350593,43.0,-0.6682208567310087,-0.600899796228151,3.784189633918261,0.09109958285095046,0.34957930464638787
2024-08-27,225.995,228.85,224.89,228.03,35934559,AAPL,-0.6422528746096712,76.0,-0.6457222967294717,-0.694014219350593,4.343805421853684,0.0877266356933194,0.2966959448608097
2024-08-28,227.92,229.86,225.68,226.49,38052167,AAPL,-0.6165008169823679,58.0,-0.6509226369808773,-0.6422528746096712,4.07753744390572,0.08156395493922905,0.4756293773105776
2024-08-29,230.1,232.92,228.88,229.79,51906297,AAPL,-0.587115167275719,46.0,-0.615289619622586,-0.6165008169823679,3.8501476017100584,0.0573472854380426,0.35049252423201355
2024-08-30,230.19,230.4,227.48,229.0,52990770,AAPL,-0.7463121585773699,33.0,-0.6499760476118189,-0.587115167275719,3.5263605246161616,0.060576733784869344,0.01637842280392591
2024-09-03,228.55,229.0,221.17,222.77,50190574,AAPL,-0.741632351103951,34.0,-0.6916865589856799,-0.7463121585773699,3.5553480614894135,0.06617135314170895,0.4675760128961996
2024-09-04,221.66,221.78,217.48,220.85,43262758,AAPL,-0.5370706965525945,36.0,-0.6750050687446384,-0.741632351103951,3.6109179126442243,0.07902299847816195,-0.2156049154114538
2024-09-05,221.625,225.48,221.52,222.38,36615398,AAPL,0.0,0.0,-0.42623434921884834,-0.5370706965525945,0.0,0.2556614849584003,-0.4006669456278363
2024-09-06,223.95,225.24,219.77,220.82,48423011,AAPL,0.0,0.0,-0.17902356551753143,0.0,0.0,0.3243124662470848,-0.5502025694962919
2024-09-09,220.82,221.27,216.71,220.91,67179965,AAPL,-0.5569716721046262,82.0,-0.1856572240348753,0.0,4.418840607796598,0.3203183340005087,-0.13728979629751048
2024-09-10,218.92,221.48,216.73,220.11,51591033,AAPL,-0.526550300975344,134.0,-0.3611739910266567,-0.5569716721046262,4.90527477843843,0.31688297573665564,0.6324373573276372
2024-09-11,221.455,223.09,217.89,222.66,44587072,AAPL,-0.6745864121537459,38.0,-0.5860361284112386,-0.526550300975344,3.6635616461296463,0.3064698033478226,0.04209797137547754
2024-09-12,222.5,223.55,219.82,222.77,37498225,AAPL,-0.578262020380069,39.0,-0.5931329111697196,-0.6745864121537459,3.6888794541139363,0.28456047757377184,-0.4426145977668085
2024-09-13,223.58,224.04,221.91,222.5,36766619,AAPL,-0.42034548905587965,31.0,-0.5577313071965648,-0.578262020380069,3.4657359027997265,0.2792777662321614,-0.174501212624858
2024-09-16,216.54,217.22,213.92,216.32,59357427,AAPL,-0.7529510356485843,80.0,-0.583852848361511,-0.42034548905587965,4.394449154672439,0.24524537598830334,0.5871795592772486
2024-09-17,215.75,216.9,214.5,216.79,45519339,AAPL,-0.8046512837345535,37.0,-0.6593159361463391,-0.7529510356485843,3.6375861597263857,0.1347633282748889,0.7752069191697187
2024-09-18,217.55,222.71,217.54,220.69,59894928,AAPL,-0.808930562933286,60.0,-0.7888442941054746,-0.8046512837345535,4.110873864173311,0.14914694205247497,0.7249835722230977
2024-09-19,224.99,229.82,224.63,228.87,66781315,AAPL,-0.32471268050945723,52.0,-0.6460981757257654,-0.808930562933286,3.970291913552122,0.19111940651849274,0.8646530136532601
2024-09-20,229.97,233.09,227.62,228.2,318679888,AAPL,-0.6600536448614938,49.0,-0.597898962768079,-0.32471268050945723,3.912023005428146,0.19054994526455457,0.7735240050113292
2024-09-23,227.34,229.45,225.81,226.47,54146023,AAPL,-0.6876777002685949,38.0,-0.5574813418798485,-0.6600536448614938,3.6635616461296463,0.19090745842806062,0.7464566500031219
2024-09-24,228.645,229.35,225.73,227.37,43556068,AAPL,-0.6933147414870884,23.0,-0.6803486955390591,-0.6876777002685949,3.1780538303479458,0.165447057563106,0.6920003034418757
2024-09-25,224.93,227.29,224.02,226.37,42308715,AAPL,-0.36025890542401207,36.0,-0.580417115726565,-0.6933147414870884,3.6109179126442243,0.19833073616482236,0.2214012717991157
2024-09-26,227.3,228.5,225.41,227.52,36636707,AAPL,-0.5301351833802003,26.0,-0.5279029434304335,-0.36025890542401207,3.295836866004329,0.18220550620848822,-0.42864535211676436
2024-09-27,228.46,229.52,227.3,227.79,34025967,AAPL,-0.44974769287639194,45.0,-0.44671392722686804,-0.5301351833802003,3.828641396489095,0.15590642787138725,-0.0346807171484844
2024-09-30,230.04,233.0,229.65,233.0,54793391,AAPL,-0.319166450546338,26.0,-0.4330164422676433,-0.44974769287639194,3.295836866004329,0.15712940368677014,0.4750121259363989
2024-10-01,229.52,229.65,223.74,226.21,63285048,AAPL,-0.7261320277105404,79.0,-0.49834872371109,-0.319166450546338,4.382026634673881,0.16795339636577128,0.5926858248289725
2024-10-02,225.89,227.37,223.02,226.78,32880605,AAPL,-0.6148978055909623,43.0,-0.5533987612826136,-0.7261320277105404,3.784189633918261,0.159170880133256,0.8806405430650327
2024-10-03,225.14,226.805,223.32,225.67,34044158,AAPL,-0.7421971095932854,27.0,-0.6944089809649293,-0.6148978055909623,3.332204510175204,0.16845131798436508,0.9075622304429545
2024-10-04,227.9,228.0,224.13,226.8,37345098,AAPL,-0.756341893363882,54.0,-0.70447893618271,-0.7421971095932854,4.007333185232471,0.1666233889092886,0.9610020800205176
2024-10-07,224.5,225.69,221.33,221.69,39505354,AAPL,-0.7453296813699934,54.0,-0.7479562281090536,-0.756341893363882,4.007333185232471,0.1731946068756867,0.35512029551024915
2024-10-08,224.3,225.98,223.25,225.77,31855693,AAPL,-0.6938474815000187,44.0,-0.731839685411298,-0.7453296813699934,3.8066624897703196,0.15650899812436112,0.3932433898612384
2024-10-09,225.23,229.75,224.83,229.54,33591091,AAPL,-0.7619023647770953,67.0,-0.7336931758823692,-0.6938474815000187,4.219507705176107,0.05160557628693028,-0.254507331746657
2024-10-10,227.78,229.5,227.17,229.04,28183544,AAPL,-0.8026525707621324,57.0,-0.7528008056797487,-0.7619023647770953,4.060443010546419,0.060445566060366954,-0.47800267841916194
2024-10-11,229.3,229.41,227.34,227.55,31759188,AAPL,-0.5510185658931732,18.0,-0.7051911671441337,-0.8026525707621324,2.9444389791664403,0.08191025761896246,-0.05415744022134662
2024-10-14,228.7,231.73,228.6,231.3,39882085,AAPL,-0.6703094708365064,43.0,-0.6746602024972707,-0.5510185658931732,3.784189633918261,0.0834334843177268,-0.24474873202882216
2024-10-15,233.61,237.49,232.37,233.85,64751367,AAPL,-0.5320121421188605,61.0,-0.5844467262828467,-0.6703094708365064,4.127134385045092,0.1039556546111312,0.34154869051929154
2024-10-16,231.6,232.12,229.84,231.78,34082240,AAPL,-0.7571778767545458,71.0,-0.653166496569971,-0.5320121421188605,4.276666119016055,0.1052924362760515,0.15672088054616487
2024-10-17,233.43,233.85,230.52,232.15,32993810,AAPL,-0.5393909963599423,57.0,-0.6095270050777829,-0.7571778767545458,4.060443010546419,0.11767445992424767,-0.03557862545407372
2024-10-18,236.18,236.18,234.01,235.0,46431472,AAPL,0.1488353022507259,35.0,-0.3825778569545874,-0.5393909963599423,3.58351893845611,0.3180622905807368,0.8683839835516044
2024-10-21,234.45,236.85,234.45,236.48,36254470,AAPL,-0.4700420398107717,71.0,-0.28686591130666267,0.1488353022507259,4.276666119016055,0.29434583030808403,0.5311186032353677
2024-10-22,233.885,236.22,232.6,235.86,38846578,AAPL,-0.8719077264821088,27.0,-0.39770482134738483,-0.4700420398107717,3.332204510175204,0.32981200012574036,0.19660711566697373
2024-10-23,234.08,235.144,227.76,230.76,52286979,AAPL,0.0,0.0,-0.4473165887642934,-0.8719077264821088,0.0,0.3755517719448116,-0.3767762974443098
2024-10-24,229.98,230.82,228.41,230.57,31109503,AAPL,-0.6728901366392771,21.0,-0.514932621040462,0.0,3.091042453358316,0.3854689695356687,-0.16637847692496827
2024-10-25,229.74,233.22,229.57,231.41,38802304,AAPL,-0.6834634391354842,71.0,-0.45211785859158704,-0.6728901366392771,4.276666119016055,0.3766416160923065,-0.35216264932905356
2024-10-28,233.32,234.73,232.55,233.4,36087134,AAPL,-0.7470103442668915,85.0,-0.7011213066805508,-0.6834634391354842,4.454347296253507,0.39345621024281613,-0.6069265170193934
2024-10-29,233.1,234.325,232.32,233.67,35417247,AAPL,0.0,0.0,-0.47682459446745856,-0.7470103442668915,0.0,0.3566860318402663,0.10570586455004732
2024-10-30,232.61,233.47,229.55,230.1,47070907,AAPL,0.0,0.0,-0.2490034480889638,0.0,0.0,0.4028119984300743,-0.015114217134427748
2024-10-31,229.34,229.83,225.37,225.91,64370086,AAPL,-0.33550307570501814,43.0,-0.11183435856833934,0.0,3.784189633918261,0.3513700740418645,-0.12071850218057555
2024-11-01,220.965,225.35,220.27,222.91,65276741,AAPL,-0.6096131218745645,113.0,-0.31503873252652753,-0.33550307570501814,4.736198448394496,0.3251958135051558,0.27832890045124253
2024-11-04,220.99,222.79,219.71,222.01,44944468,AAPL,-0.2605957281895173,39.0,-0.4019039752563666,-0.6096131218745645,3.6888794541139363,0.3121071334812557,0.8074247910556877
2024-11-05,221.795,223.95,221.14,223.45,28111338,AAPL,-0.4044635202370438,51.0,-0.42489079010037517,-0.2605957281895173,3.9512437185814275,0.2828294852987731,0.7517007121648693
2024-11-06,222.61,226.065,221.19,222.72,54561121,AAPL,-0.4532100120011498,34.0,-0.3727564201425702,-0.4044635202370438,3.5553480614894135,0.22835201892540918,0.13541689292049025
2024-11-07,224.625,227.875,224.57,227.48,42137691,AAPL,-0.6178472379843394,30.0,-0.49184025674084425,-0.4532100120011498,3.4339872044851463,0.21440795092547643,-0.643174138939637
2024-11-08,227.17,228.66,226.405,226.96,38328824,AAPL,-0.5970210194587707,15.0,-0.5560260898147532,-0.6178472379843394,2.772588722239781,0.14374848624974376,-0.9274071838593623
2024-11-11,225.0,225.7,221.5,224.23,42005602,AAPL,-0.4331666419380589,19.0,-0.5493449664603897,-0.5970210194587707,2.995732273553991,0.1330502463106744,-0.9358650980505155
